"","HHMMSS","PARi","Photo"
"397","10:06:41",4.644919395,0.197373358
"398","10:06:47",4.644863129,0.220612572
"399","10:06:52",5.052643776,0.167495533
"400","10:06:58",5.847807407,0.110478345
"401","10:07:03",6.649487019,0.094268912
"402","10:07:09",6.799788475,0.121954622
"403","10:07:14",6.790840626,0.127388183
"404","10:07:20",6.789691925,0.142816185
"405","10:07:25",6.814455986,0.210154112
"406","10:07:31",6.794397831,0.226296039
"407","10:07:36",6.796602726,0.174432237
"408","10:07:42",6.16791153,0.1485477
"409","10:07:47",5.363276005,0.219237887
"410","10:07:53",4.586884975,0.198825252
"411","10:07:58",4.58810997,0.073555026
"412","10:08:04",4.605965137,0.0250093
"413","10:08:09",4.625024796,0.132318458
"414","10:08:14",4.602357388,0.2546328
"415","10:08:20",4.587955475,0.303646931
"416","10:08:25",4.586601734,0.270445139
"417","10:08:31",4.61231184,0.229284316
"418","10:08:36",4.625448227,-0.023152667
"419","10:08:42",4.600681782,-0.105929189
"420","10:08:47",4.59714222,0.060130523
"421","10:08:53",4.581813812,0.399219246
"422","10:08:58",4.58860445,0.468904723
"423","10:09:04",4.577187538,0.267379127
"424","10:09:09",4.568102837,-0.073864795
"425","10:09:15",4.578957081,-0.243204006
"426","10:09:20",4.614377499,-0.180576192
"427","10:09:26",4.638098717,-0.029467582
"428","10:09:31",4.647372723,0.019341916
"429","10:09:37",4.665239334,0.016916812
"430","10:09:42",4.662370205,0.04491286
"431","10:09:48",4.632678509,0.078022379
"432","10:09:53",4.65086937,0.116408779
"433","10:09:59",4.668518066,0.083742711
"434","10:10:04",4.664311409,0.048967073
"435","10:10:09",4.61711216,-0.002646177
"436","10:10:15",4.620646954,0.03781708
"437","10:10:20",4.65237093,0.109713023
"438","10:10:26",4.713406086,0.124194971
"439","10:10:31",4.72879982,0.078143989
"440","10:10:37",4.756196022,0.066019956
"441","10:10:42",4.748000622,0.110490202
"442","10:10:47",4.718296051,0.161388853
"443","10:10:53",4.696362495,0.172031722
"444","10:10:58",4.71245575,0.075778954
"445","10:11:04",4.704832077,-0.229884166
"446","10:11:09",4.680669308,-0.291240972
"447","10:11:15",4.637146473,0.022252737
"448","10:11:20",4.638140202,0.47267069
"449","10:11:26",4.620177746,0.583155822
"450","10:11:31",4.623060226,0.409687894
"451","10:11:37",4.638578892,0.078181515
"452","10:11:42",4.610702991,-0.170831352
"453","10:11:48",4.633862972,-0.195159917
"454","10:11:53",4.649169922,-0.044209631
"455","10:11:58",4.690833569,0.063173095
"456","10:12:04",4.702857018,0.110494879
"457","10:12:09",4.706827164,0.118901109
"458","10:12:15",4.674004555,0.150945178
"459","10:12:20",4.668147564,0.162879397
"460","10:12:26",4.67987442,0.186718486
"461","10:12:31",4.715506554,0.181506724
"462","10:12:37",4.693785667,0.172148214
"463","10:12:42",4.672600746,0.19919493
"464","10:12:48",4.641683578,0.22928914
"465","10:12:53",4.639818192,0.211979045
"466","10:12:59",4.620415211,0.12230208
"467","10:13:04",4.621659279,0.117521495
"468","10:13:10",4.660874367,0.164664801
"469","10:13:15",4.701917171,0.186303672
"470","10:13:21",4.703214645,0.171919466
"471","10:13:26",4.693967342,0.138111398
"472","10:13:32",4.697811127,0.112106014
"473","10:13:37",4.711567402,0.087429923
"474","10:13:42",4.724823952,0.127567768
"475","10:13:48",4.724205017,0.199572813
"476","10:13:53",4.724277973,0.201909094
"477","10:13:59",4.751422405,0.122023396
"478","10:14:04",4.774207115,0.076669983
"479","10:14:10",4.767899036,0.090137284
"480","10:14:15",4.7332201,0.108649464
"481","10:14:21",4.700714111,0.099650527
"482","10:14:26",4.734069347,0.118185283
"483","10:14:32",4.752113819,0.154064784
"484","10:14:37",4.74409914,0.16596495
"485","10:14:43",4.739586353,0.155896493
"486","10:14:48",4.770295143,0.122284195
"487","10:14:54",4.794086456,0.119596128
"488","10:14:59",4.823437691,0.152886398
"489","10:15:05",4.799767017,0.172658413
"490","10:15:10",4.766376495,0.135986021
"491","10:15:16",4.747260094,0.091980026
"492","10:15:21",4.736592293,0.071249818
"493","10:15:26",4.730327606,0.075618992
"494","10:15:31",4.734324932,0.091666325
"495","10:15:37",4.74509716,0.105395362
"496","10:15:42",4.734947681,0.088176069
"497","10:15:48",4.735247135,0.089801988
"498","10:15:53",4.742357254,0.103739022
"499","10:15:59",4.752309799,0.019675433
"500","10:16:04",4.768712044,-0.234603715
"501","10:16:10",4.758668423,-0.302780919
"502","10:16:15",4.761127949,-0.124231389
"503","10:16:21",4.766543388,0.113158512
"504","10:16:26",4.77563858,0.176691376
"505","10:16:32",4.785968304,0.168587784
"506","10:16:37",4.790406704,0.184189933
"507","10:16:43",4.777432442,0.22460961
"508","10:16:48",4.781332016,0.232350356
"509","10:16:54",4.779595375,0.162256907
"510","10:16:59",4.754209995,0.086739597
"511","10:17:05",4.703999996,0.089541253
"512","10:17:10",4.694673538,0.132964104
"513","10:17:16",4.709041119,0.162277601
"514","10:17:21",4.738503456,0.164061519
"515","10:17:26",4.726041794,0.131208061
"516","10:17:32",4.728932858,0.121652395
"517","10:17:37",4.735669613,0.125466762
"518","10:17:43",4.771635532,0.152299563
"519","10:17:48",4.780222893,0.162486891
"520","10:17:54",4.761302471,0.158757724
"521","10:17:59",4.724236488,0.105283035
"522","10:18:05",4.724550724,0.055281705
"523","10:18:10",4.724575043,0.039801432
"524","10:18:16",4.723480225,0.102869046
"525","10:18:21",4.712908745,0.161692443
"526","10:18:27",4.688531876,0.153122345
"527","10:18:32",4.675691605,0.094566737
"528","10:18:38",4.66244936,0.081679165
"529","10:18:43",4.6758008,0.14454843
"530","10:18:49",4.696746349,0.206173029
